,t_dat,customer_id,article_id,price,sales_channel_id
6229052,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,695583002,0.0071864406779661,2
6229053,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,708428003,0.021593220338983,2
6229054,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,708428003,0.021593220338983,2
6229055,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,649671002,0.036,2
6229056,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,649671002,0.036,2
6229057,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,554811019,0.0129491525423728,2
6229058,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,654700001,0.021593220338983,2
6229059,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,654700001,0.021593220338983,2
6229060,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,712924001,0.014457627118644,2
6229061,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,712924001,0.014457627118644,2
6229062,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,708730003,0.0071864406779661,2
6229063,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,708730003,0.0071864406779661,2
6229064,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,678707001,0.0287966101694915,2
6229065,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,678707001,0.0287966101694915,2
6229066,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,490113003,0.0172711864406779,2
6229067,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,490113003,0.0172711864406779,2
6229068,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,609334001,0.0187118644067796,2
6229069,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,609334001,0.0187118644067796,2
6229070,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,700819002,0.021593220338983,2
6229071,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,700819002,0.021593220338983,2
6229072,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,621048002,0.0100677966101694,2
6229073,2019-02-15,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,621048002,0.0100677966101694,2
6269811,2019-02-16,b7bb63080235b53881e2ce8d9f39591232aed02136f609bc2a6cc064c5a84641,622744002,0.0186271186440677,1
6269812,2019-02-16,b7bb63080235b53881e2ce8d9f39591232aed02136f609bc2a6cc064c5a84641,680262003,0.0338813559322033,1
6285366,2019-02-17,1c741bf19d85202008af86c479044e641c266c4f33bab0c35ffc9b702cebcd95,693764014,0.0274406779661017,1
6285894,2019-02-17,2105812dd7755bcf9d8a248c60644897d2dedd979101d2dc9f899c4eb71e3b70,179123001,0.0169322033898305,1
6285895,2019-02-17,2105812dd7755bcf9d8a248c60644897d2dedd979101d2dc9f899c4eb71e3b70,583534009,0.0169322033898305,1
6285896,2019-02-17,2105812dd7755bcf9d8a248c60644897d2dedd979101d2dc9f899c4eb71e3b70,542413002,0.0135423728813559,1
6292282,2019-02-17,508aefb7a476007fc28a079ca4f1630ad549207d6d084cad9f8f7c2b7c8065a8,688432001,0.0254067796610169,2
6306920,2019-02-17,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,399087021,0.0338813559322033,2
6319343,2019-02-18,1df5c226687ab5c523a42cbb50eacd4975c1cb00b6aca06a32d361363527671d,646961002,0.0338813559322033,2
6319344,2019-02-18,1df5c226687ab5c523a42cbb50eacd4975c1cb00b6aca06a32d361363527671d,646961001,0.0220169491525423,2
6342422,2019-02-18,d7f9972b171d758dc3a5ba3f723c42bc695889e5b1a4ae4f4cd2a61557718eef,752035001,0.0169322033898305,2
6344700,2019-02-18,ea8cf7c85e7d0c534590be01d4df364a3b9075ec456e8703e00f3f6558d8bbdb,677845008,0.0423559322033898,2
6355693,2019-02-19,4080f3f17d1651dee09afea555f30b353e54165a78b9550656f1485b7ad2d985,692930001,0.0169322033898305,2
6355694,2019-02-19,4080f3f17d1651dee09afea555f30b353e54165a78b9550656f1485b7ad2d985,739974006,0.0254067796610169,2
6355695,2019-02-19,4080f3f17d1651dee09afea555f30b353e54165a78b9550656f1485b7ad2d985,714730002,0.0423559322033898,2
6355696,2019-02-19,4080f3f17d1651dee09afea555f30b353e54165a78b9550656f1485b7ad2d985,622600002,0.008457627118644,2
6355697,2019-02-19,4080f3f17d1651dee09afea555f30b353e54165a78b9550656f1485b7ad2d985,689109001,0.0169322033898305,2
6355698,2019-02-19,4080f3f17d1651dee09afea555f30b353e54165a78b9550656f1485b7ad2d985,670944001,0.0254067796610169,2
6355699,2019-02-19,4080f3f17d1651dee09afea555f30b353e54165a78b9550656f1485b7ad2d985,618180001,0.0118474576271186,2
6397797,2019-02-20,615261d35ce5260bc7c2abd589a655bd225215092d61dcc84ee36d9f9b250276,680380001,0.0457457627118644,1
6397798,2019-02-20,615261d35ce5260bc7c2abd589a655bd225215092d61dcc84ee36d9f9b250276,523490003,0.0045593220338983,1
6402026,2019-02-20,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,665082001,0.0135423728813559,2
6402027,2019-02-20,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,701208001,0.0338813559322033,2
6402028,2019-02-20,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,581588002,0.0254067796610169,2
6402029,2019-02-20,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,559580002,0.0304915254237288,2
6402030,2019-02-20,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,715255004,0.0254067796610169,2
6405098,2019-02-20,8b63c5ded864f8650b926b61fb0e5a8e056e3ebb83e80be79388a121229944c9,678688001,0.0325762711864406,1
6405099,2019-02-20,8b63c5ded864f8650b926b61fb0e5a8e056e3ebb83e80be79388a121229944c9,735583001,0.0391016949152542,1
6405100,2019-02-20,8b63c5ded864f8650b926b61fb0e5a8e056e3ebb83e80be79388a121229944c9,661306008,0.0130169491525423,1
6424805,2019-02-21,008068b49b6bdd622ed406e30c8603270770174ebf300dbac0f5beac522921e0,519024006,0.0187118644067796,2
6424806,2019-02-21,008068b49b6bdd622ed406e30c8603270770174ebf300dbac0f5beac522921e0,519024006,0.0187118644067796,2
6452523,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,670698004,0.0423559322033898,2
6452524,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,670698004,0.0423559322033898,2
6452525,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,636392003,0.0254067796610169,2
6452526,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,665082012,0.0135423728813559,2
6452527,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,732419001,0.008457627118644,2
6452528,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,651456011,0.0169322033898305,2
6452529,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,578630006,0.0338813559322033,2
6452530,2019-02-21,792922acc8bf0e628559cb91d6bd5a78a12fdcedfef216154798b25e381b5739,632803014,0.0338813559322033,2
6468376,2019-02-21,bce6f185548ba874ad532b17b5c80dd78730ce5f738528791264f32737e950f9,628930008,0.0129491525423728,2
6468377,2019-02-21,bce6f185548ba874ad532b17b5c80dd78730ce5f738528791264f32737e950f9,723158003,0.021593220338983,2
6468378,2019-02-21,bce6f185548ba874ad532b17b5c80dd78730ce5f738528791264f32737e950f9,642296002,0.0230338983050847,2
6490756,2019-02-22,1e5806d4cba1b75c7297ba5625124109abd5007d307a3b06a5e287db53fdc7ea,704126003,0.0287966101694915,1
6490757,2019-02-22,1e5806d4cba1b75c7297ba5625124109abd5007d307a3b06a5e287db53fdc7ea,610776022,0.0071864406779661,1
6493051,2019-02-22,271a37e75d7448522eb6b4590e367eb15a72dd13cf8b9d60e740f92a41edc4a8,636323003,0.0169322033898305,2
6493052,2019-02-22,271a37e75d7448522eb6b4590e367eb15a72dd13cf8b9d60e740f92a41edc4a8,681247002,0.0338813559322033,2
6493053,2019-02-22,271a37e75d7448522eb6b4590e367eb15a72dd13cf8b9d60e740f92a41edc4a8,554479001,0.0254067796610169,2
6533469,2019-02-22,cb045e76634f5062911233312a7caa4a4e04d05c2286f9a97c539b508d9fa5bc,694182002,0.0576101694915254,2
6580838,2019-02-23,726f5735af2e31c9a16099801d6a505dccfc30d85209aa987035748c1ed7d704,629420001,0.0071864406779661,1
6580839,2019-02-23,726f5735af2e31c9a16099801d6a505dccfc30d85209aa987035748c1ed7d704,730946001,0.0071864406779661,1
6580840,2019-02-23,726f5735af2e31c9a16099801d6a505dccfc30d85209aa987035748c1ed7d704,629420002,0.0072033898305084,1
6580841,2019-02-23,726f5735af2e31c9a16099801d6a505dccfc30d85209aa987035748c1ed7d704,730946002,0.0071864406779661,1
6597724,2019-02-23,ab1ac119e0de90b94d66d1beca28dc75800862170cd7657af30af8d4ec837533,677561001,0.0287966101694915,2
6597725,2019-02-23,ab1ac119e0de90b94d66d1beca28dc75800862170cd7657af30af8d4ec837533,620221008,0.0432203389830508,2
6597726,2019-02-23,ab1ac119e0de90b94d66d1beca28dc75800862170cd7657af30af8d4ec837533,620221008,0.0431864406779661,2
6603879,2019-02-23,bfd8b6a7ad9fcb79697378308dd893282ced1054461b39f3badeb024be241f34,464454011,0.0067627118644067,2
6603880,2019-02-23,bfd8b6a7ad9fcb79697378308dd893282ced1054461b39f3badeb024be241f34,625483002,0.008457627118644,2
6603881,2019-02-23,bfd8b6a7ad9fcb79697378308dd893282ced1054461b39f3badeb024be241f34,625483002,0.008457627118644,2
6603882,2019-02-23,bfd8b6a7ad9fcb79697378308dd893282ced1054461b39f3badeb024be241f34,647190002,0.0118474576271186,2
6603883,2019-02-23,bfd8b6a7ad9fcb79697378308dd893282ced1054461b39f3badeb024be241f34,647190001,0.0118474576271186,2
6603884,2019-02-23,bfd8b6a7ad9fcb79697378308dd893282ced1054461b39f3badeb024be241f34,244267032,0.0101525423728813,2
6603885,2019-02-23,bfd8b6a7ad9fcb79697378308dd893282ced1054461b39f3badeb024be241f34,623522004,0.0050677966101694,2
6631427,2019-02-24,3f4a2d04325fd416c05b4ac398761513532f0b868c1694cfc944182e2010c365,687041001,0.0169322033898305,2
6631428,2019-02-24,3f4a2d04325fd416c05b4ac398761513532f0b868c1694cfc944182e2010c365,643702001,0.0169322033898305,2
6631429,2019-02-24,3f4a2d04325fd416c05b4ac398761513532f0b868c1694cfc944182e2010c365,687041002,0.0169322033898305,2
6631430,2019-02-24,3f4a2d04325fd416c05b4ac398761513532f0b868c1694cfc944182e2010c365,399136060,0.084728813559322,2
6687258,2019-02-25,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,675068004,0.0254067796610169,2
6687259,2019-02-25,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,599580017,0.0169322033898305,2
6687260,2019-02-25,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,685017005,0.0338813559322033,2
6687261,2019-02-25,bec8cc3e5b56178607ec0378bef5e2f80f5f75241c35554005d7d108c7f83fda,688537004,0.0169322033898305,2
6698413,2019-02-26,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,733089002,0.0135423728813559,1
6698414,2019-02-26,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,733088002,0.0254067796610169,1
6741694,2019-02-27,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,156231001,0.0056440677966101,1
6741695,2019-02-27,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,156231001,0.0056440677966101,1
6741696,2019-02-27,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,156231001,0.0056271186440677,1
6760360,2019-02-27,7005ef5f4a3bc52cdf06ce988db48ff0cef6c28f791e184069e866298f170e55,713784001,0.0254067796610169,2
6760361,2019-02-27,7005ef5f4a3bc52cdf06ce988db48ff0cef6c28f791e184069e866298f170e55,674314001,0.0254067796610169,2
6760362,2019-02-27,7005ef5f4a3bc52cdf06ce988db48ff0cef6c28f791e184069e866298f170e55,713783001,0.0254067796610169,2
6760363,2019-02-27,7005ef5f4a3bc52cdf06ce988db48ff0cef6c28f791e184069e866298f170e55,711022001,0.0677796610169491,2
6771507,2019-02-27,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,683493007,0.0254067796610169,1
6834136,2019-03-01,2ccef6291464cb7dab65488f5bde25d9e71e0b2fc46c61602c92987571439ced,689563003,0.0457457627118644,2
6842661,2019-03-01,5ede3b9576656b2581cd66eff689bf7f798cad93d2bb639069e4e8184a6dd232,784913001,0.0304915254237288,2
6842662,2019-03-01,5ede3b9576656b2581cd66eff689bf7f798cad93d2bb639069e4e8184a6dd232,678558004,0.0423559322033898,2
6873867,2019-03-02,1c741bf19d85202008af86c479044e641c266c4f33bab0c35ffc9b702cebcd95,762762002,0.0148983050847457,1
6873868,2019-03-02,1c741bf19d85202008af86c479044e641c266c4f33bab0c35ffc9b702cebcd95,666382007,0.0223559322033898,1
6887759,2019-03-02,73be73fe59949271a3df281ca5e8e0e7583162986aca88c1072e82fbb5cad9ad,470789019,0.0169322033898305,1
6887760,2019-03-02,73be73fe59949271a3df281ca5e8e0e7583162986aca88c1072e82fbb5cad9ad,578374001,0.0423559322033898,1
6887761,2019-03-02,73be73fe59949271a3df281ca5e8e0e7583162986aca88c1072e82fbb5cad9ad,492892002,0.0254067796610169,1
6887762,2019-03-02,73be73fe59949271a3df281ca5e8e0e7583162986aca88c1072e82fbb5cad9ad,253448003,0.0254067796610169,1
6887763,2019-03-02,73be73fe59949271a3df281ca5e8e0e7583162986aca88c1072e82fbb5cad9ad,582480015,0.0101525423728813,1
6925267,2019-03-03,7005ef5f4a3bc52cdf06ce988db48ff0cef6c28f791e184069e866298f170e55,709332001,0.0677796610169491,2
6946777,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,675070002,0.0254067796610169,1
6946778,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,711032002,0.0254067796610169,1
6946779,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,153115021,0.0101525423728813,1
6946780,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,730609001,0.0220169491525423,1
6946781,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,685816017,0.008457627118644,1
6946782,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,621522024,0.0067627118644067,1
6946783,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,663519004,0.0169322033898305,1
6946784,2019-03-04,0ca6cef856136274e82a54c2654aa202d20d7f7da0a0cc943fb2fa96e85dffe7,554598009,0.0169322033898305,1
6980614,2019-03-05,271a37e75d7448522eb6b4590e367eb15a72dd13cf8b9d60e740f92a41edc4a8,651329001,0.0152372881355932,2
6980615,2019-03-05,271a37e75d7448522eb6b4590e367eb15a72dd13cf8b9d60e740f92a41edc4a8,681247002,0.0338813559322033,2
6980616,2019-03-05,271a37e75d7448522eb6b4590e367eb15a72dd13cf8b9d60e740f92a41edc4a8,682289006,0.0593050847457627,2
6980617,2019-03-05,271a37e75d7448522eb6b4590e367eb15a72dd13cf8b9d60e740f92a41edc4a8,682289006,0.0593050847457627,2
7020314,2019-03-06,34f2fef788f3b7cd365cc5de11fda29f83a9b7fa0c52e6976801fb4cda7f15c3,541313001,0.0508305084745762,2
7020315,2019-03-06,34f2fef788f3b7cd365cc5de11fda29f83a9b7fa0c52e6976801fb4cda7f15c3,681174007,0.0338813559322033,2
7020316,2019-03-06,34f2fef788f3b7cd365cc5de11fda29f83a9b7fa0c52e6976801fb4cda7f15c3,695457004,0.0220169491525423,2
7020317,2019-03-06,34f2fef788f3b7cd365cc5de11fda29f83a9b7fa0c52e6976801fb4cda7f15c3,730361001,0.0593050847457627,2
7043817,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,599580020,0.0169322033898305,2
7043818,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,599580001,0.0169322033898305,2
7043819,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,733438001,0.0338813559322033,2
7043820,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,705937008,0.0677796610169491,2
7043821,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,634009004,0.0254067796610169,2
7043822,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,615941001,0.0220169491525423,2
7043823,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,589599001,0.0254067796610169,2
7043824,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,589599031,0.0254067796610169,2
7043825,2019-03-06,acedc91f6fbd96cb923e15db842943cb5ac30a2eb8761ee6206d631b14041cd9,609334001,0.0220169491525423,2
7060568,2019-03-07,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,683271001,0.0101525423728813,2
7060569,2019-03-07,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,604837007,0.0067627118644067,2
7060570,2019-03-07,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,742929001,0.0135423728813559,2
7060571,2019-03-07,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,681179001,0.0508305084745762,2
7060572,2019-03-07,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,681179001,0.0508305084745762,2
7087343,2019-03-07,9da014b4e3429e3bcfe155acf4726913e6c92b5d92047d233c48c50a5c21691d,685635003,0.0423559322033898,2
7110858,2019-03-08,2ccef6291464cb7dab65488f5bde25d9e71e0b2fc46c61602c92987571439ced,721511002,0.0254067796610169,1
7110859,2019-03-08,2ccef6291464cb7dab65488f5bde25d9e71e0b2fc46c61602c92987571439ced,546684004,0.0186271186440677,1
7149090,2019-03-09,1de6cc9531380b6f27a5c548c666740f282f13d7be725d9dad969a427aa4c071,685813004,0.0169322033898305,1
7180697,2019-03-09,e783c5990877ab9fec8298284a041c90e5710339299f148cc367c396260860e1,470636064,0.0152372881355932,2
7204532,2019-03-10,825e372007d5a0c2897e0dc56ef7a67f0c69856f67b51f86f130b2a8c4380507,677561001,0.0338813559322033,2
7204533,2019-03-10,825e372007d5a0c2897e0dc56ef7a67f0c69856f67b51f86f130b2a8c4380507,568597006,0.0423559322033898,2
7204534,2019-03-10,825e372007d5a0c2897e0dc56ef7a67f0c69856f67b51f86f130b2a8c4380507,640539001,0.0338813559322033,2
7204535,2019-03-10,825e372007d5a0c2897e0dc56ef7a67f0c69856f67b51f86f130b2a8c4380507,568597019,0.0423559322033898,2
7234929,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,764185001,0.0169322033898305,2
7234930,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,685817002,0.0118474576271186,2
7234931,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,729441004,0.0135423728813559,2
7234932,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,609598006,0.0152372881355932,2
7234933,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,716160001,0.008457627118644,2
7234934,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,740832002,0.0169322033898305,2
7234935,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,729441001,0.0135423728813559,2
7234936,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,661333002,0.0220169491525423,2
7234937,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,661333001,0.0220169491525423,2
7234938,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,756768001,0.0338813559322033,2
7234939,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,700938002,0.0118474576271186,2
7234940,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,748573001,0.0169322033898305,2
7234941,2019-03-11,46fc6bcc3cd27031f3d734f9dce1b2992572f245ee4d081994d574d1ca63f0b0,695420001,0.0338813559322033,2
7240345,2019-03-11,6fe7b43b2cb16956297ecf6f1b841052b1f404bb6acdf10c6119717b201c6c62,562245046,0.0338813559322033,2
7240346,2019-03-11,6fe7b43b2cb16956297ecf6f1b841052b1f404bb6acdf10c6119717b201c6c62,507909003,0.0254067796610169,2
7240347,2019-03-11,6fe7b43b2cb16956297ecf6f1b841052b1f404bb6acdf10c6119717b201c6c62,562245064,0.0338813559322033,2
7254420,2019-03-11,d5ce0fadb78e5662826fed9b33a74c2f5800b37e8432d7eeeb8aff8fe925acc0,631878001,0.0254067796610169,2
7254421,2019-03-11,d5ce0fadb78e5662826fed9b33a74c2f5800b37e8432d7eeeb8aff8fe925acc0,325087018,0.0254067796610169,2
7254422,2019-03-11,d5ce0fadb78e5662826fed9b33a74c2f5800b37e8432d7eeeb8aff8fe925acc0,586955028,0.0169322033898305,2
7254423,2019-03-11,d5ce0fadb78e5662826fed9b33a74c2f5800b37e8432d7eeeb8aff8fe925acc0,739578003,0.0423559322033898,2
7254424,2019-03-11,d5ce0fadb78e5662826fed9b33a74c2f5800b37e8432d7eeeb8aff8fe925acc0,479167004,0.0338813559322033,2
7254425,2019-03-11,d5ce0fadb78e5662826fed9b33a74c2f5800b37e8432d7eeeb8aff8fe925acc0,737697002,0.0338813559322033,2
7363113,2019-03-14,825e372007d5a0c2897e0dc56ef7a67f0c69856f67b51f86f130b2a8c4380507,695545001,0.0338813559322033,2
7382717,2019-03-15,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,780188001,0.0135423728813559,1
7382718,2019-03-15,058d77b61735030eb2d0ff0ddc50077a85122ccabf1ae4d1806c766ecc37d126,568601026,0.0508305084745762,1
7391464,2019-03-15,3f4a2d04325fd416c05b4ac398761513532f0b868c1694cfc944182e2010c365,768419001,0.0423559322033898,2
7391465,2019-03-15,3f4a2d04325fd416c05b4ac398761513532f0b868c1694cfc944182e2010c365,743979001,0.0593050847457627,2
7420780,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,622962002,0.0304915254237288,2
7420781,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,600886009,0.0254067796610169,2
7420782,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,600886009,0.0254067796610169,2
7420783,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,487827009,0.0271016949152542,2
7420784,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,699426003,0.0423559322033898,2
7420785,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,699426003,0.0423559322033898,2
7420786,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,589599031,0.0254067796610169,2
7420787,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,589599031,0.0254067796610169,2
7420788,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,589599031,0.0254067796610169,2
7420789,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,684209001,0.0254067796610169,2
7420790,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,684209001,0.0254067796610169,2
7420791,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,671693002,0.0593050847457627,2
7420792,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,448515031,0.0254067796610169,2
7420793,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,699445001,0.0304915254237288,2
7420794,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,699445001,0.0304915254237288,2
7420795,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,639896002,0.0152372881355932,2
7420796,2019-03-16,07a3da82d81711c011ee1b1d0a2d931b834be652ce0f0e811ecb6b56b6891d79,639896002,0.0152372881355932,2
7426829,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,519588002,0.0152372881355932,2
7426830,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,446224013,0.0101525423728813,2
7426831,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,703558001,0.0220169491525423,2
7426832,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,516712005,0.0169322033898305,2
7426833,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,579837001,0.0406610169491525,2
7426834,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,722912001,0.0220169491525423,2
7426835,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,711053003,0.0135423728813559,2
7426836,2019-03-16,251687195fd7f7eedfa8940bf3042b8b6172b823b7f089f57ab9f55f0a6a08f2,657856004,0.0101525423728813,2
